seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13481,2025,ENG.1,368,4946,13,0,8,4,0,0,0,0,0,3,11,2,0,0,17,2025-12-02 06:04:10
13481,2025,ENG.1,367,6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:04:13
13481,2025,ENG.1,368,7441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:04:10
13481,2025,ENG.1,331,26843,7,6,4,2,1,0,0,1,0,1,1,1,0,0,7,2025-12-02 06:04:09
13481,2025,ENG.1,357,30116,6,3,5,1,1,0,0,0,0,0,0,0,0,0,9,2025-12-02 06:04:10
13481,2025,ENG.1,360,42250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:04:11
13481,2025,ENG.1,361,42359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:04:12
13481,2025,ENG.1,380,43575,4,0,8,2,3,0,0,0,0,0,1,0,0,0,6,2025-12-02 06:04:13
13481,2025,ENG.1,349,72487,12,4,9,8,5,0,0,1,1,5,20,0,0,0,10,2025-12-02 06:04:08
13481,2025,ENG.1,371,77403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:04:13
13481,2025,ENG.1,349,93435,10,9,10,6,1,0,0,0,0,2,9,1,0,0,6,2025-12-02 06:04:08
13481,2025,ENG.1,367,96970,11,1,12,7,5,0,0,1,0,2,3,0,0,0,10,2025-12-02 06:04:13
13481,2025,ENG.1,364,102053,5,4,2,0,0,0,0,1,0,0,1,0,0,0,1,2025-12-02 06:04:11
13481,2025,ENG.1,349,102368,11,1,8,15,1,0,0,0,11,8,26,1,0,0,16,2025-12-02 06:04:08
13481,2025,ENG.1,364,104943,8,6,0,0,0,0,0,0,3,1,3,0,0,0,6,2025-12-02 06:04:11
13481,2025,ENG.1,379,105405,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:04:09
13481,2025,ENG.1,361,106139,6,3,1,4,0,0,0,1,0,0,2,0,0,0,5,2025-12-02 06:04:12
13481,2025,ENG.1,363,108662,13,0,1,5,1,1,0,0,0,0,0,0,0,23,10,2025-12-02 06:04:09
13481,2025,ENG.1,331,111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:04:09
13481,2025,ENG.1,331,115271,13,3,11,4,2,0,0,0,1,9,20,7,0,0,14,2025-12-02 06:04:09
13481,2025,ENG.1,349,122268,6,1,3,3,0,0,0,0,0,0,0,0,0,0,6,2025-12-02 06:04:08
13481,2025,ENG.1,360,124091,13,0,8,21,2,0,0,5,0,9,31,2,0,0,20,2025-12-02 06:04:11
13481,2025,ENG.1,379,126703,13,0,0,1,0,0,0,0,0,0,0,0,0,50,27,2025-12-02 06:04:09
13481,2025,ENG.1,337,127262,13,1,10,6,3,0,0,3,1,0,4,0,0,0,15,2025-12-02 06:04:09
13481,2025,ENG.1,384,127865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:04:10
13481,2025,ENG.1,379,129358,13,0,16,11,4,0,0,1,0,0,3,0,0,0,27,2025-12-02 06:04:09
13481,2025,ENG.1,357,130877,5,0,0,4,0,0,0,0,0,0,0,0,0,13,8,2025-12-02 06:04:10
13481,2025,ENG.1,382,131424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-04 06:04:50
13481,2025,ENG.1,368,131639,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:04:10
13481,2025,ENG.1,362,132233,2,0,1,0,1,0,0,0,0,0,0,0,0,4,3,2025-12-02 06:04:08
13481,2025,ENG.1,393,134190,8,1,5,4,0,0,0,0,3,6,16,2,0,0,8,2025-12-02 06:04:12
13481,2025,ENG.1,371,138924,10,5,7,9,0,0,0,0,3,9,14,4,0,0,8,2025-12-02 06:04:13
13481,2025,ENG.1,370,140033,7,6,3,5,1,0,0,0,0,0,6,0,0,0,5,2025-12-02 06:04:10
13481,2025,ENG.1,370,141188,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,2025-08-19 01:42:32
