seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13500,2025,SCO.2,247,5938,12,0,8,8,5,0,0,0,0,2,8,0,0,0,13,2025-12-02 06:09:32
13500,2025,SCO.2,249,7977,10,2,14,6,1,0,0,0,0,0,2,0,0,0,8,2025-12-02 06:09:33
13500,2025,SCO.2,249,18919,15,4,6,15,1,0,0,2,0,3,11,0,0,0,11,2025-12-02 06:09:33
13500,2025,SCO.2,411,24636,16,10,16,23,4,0,0,1,0,4,10,1,0,0,11,2025-12-02 06:09:32
13500,2025,SCO.2,247,29294,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:09:32
13500,2025,SCO.2,2500,40479,12,3,17,12,4,0,0,0,0,0,1,0,0,0,14,2025-12-02 06:09:31
13500,2025,SCO.2,267,41258,8,1,8,8,1,0,0,1,0,2,3,1,0,0,10,2025-12-02 06:09:33
13500,2025,SCO.2,251,43235,8,1,6,6,0,0,0,1,0,1,4,0,0,0,10,2025-12-02 06:09:33
13500,2025,SCO.2,251,46115,9,0,0,2,0,0,0,0,0,0,0,0,0,30,13,2025-12-02 06:09:33
13500,2025,SCO.2,252,61878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-25 04:52:50
13500,2025,SCO.2,249,70407,14,2,6,9,2,0,0,1,0,1,2,1,0,0,13,2025-12-02 06:09:33
13500,2025,SCO.2,248,73372,11,2,6,10,3,0,0,0,0,0,0,0,0,0,8,2025-12-02 06:09:31
13500,2025,SCO.2,2500,73657,7,7,1,2,1,1,0,0,0,0,0,0,0,0,4,2025-12-02 06:09:31
13500,2025,SCO.2,267,74694,15,0,9,11,1,1,0,0,0,6,14,2,0,0,14,2025-12-02 06:09:33
13500,2025,SCO.2,249,77581,7,6,7,4,0,0,0,0,0,2,4,1,0,0,1,2025-12-02 06:09:33
13500,2025,SCO.2,2500,84213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:09:31
13500,2025,SCO.2,251,92717,10,2,9,7,0,0,0,0,0,2,4,1,0,0,9,2025-12-02 06:09:33
13500,2025,SCO.2,248,98298,13,1,6,13,4,0,0,1,0,6,15,3,0,0,9,2025-12-02 06:09:31
13500,2025,SCO.2,422,108739,13,0,3,3,1,0,0,0,0,0,1,0,0,0,21,2025-12-02 06:09:32
13500,2025,SCO.2,252,112329,14,0,7,13,5,0,0,0,0,3,6,1,0,0,19,2025-12-02 06:09:31
13500,2025,SCO.2,252,113120,15,1,12,19,2,0,0,0,0,0,5,0,0,0,12,2025-12-02 06:09:31
13500,2025,SCO.2,249,113963,16,0,7,11,1,0,0,0,0,3,4,2,0,0,18,2025-12-02 06:09:33
13500,2025,SCO.2,248,119083,11,6,9,7,1,0,0,1,0,10,16,1,0,0,5,2025-12-02 06:09:31
13500,2025,SCO.2,251,121418,11,3,9,10,2,0,0,1,0,1,6,0,0,0,9,2025-12-02 06:09:33
13500,2025,SCO.2,265,121665,8,0,7,3,1,0,0,0,0,1,2,0,0,0,9,2025-12-02 06:09:31
13500,2025,SCO.2,252,126266,15,0,14,17,3,0,0,0,0,1,2,0,0,0,18,2025-12-02 06:09:31
13500,2025,SCO.2,247,126421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:09:32
13500,2025,SCO.2,248,127116,15,0,0,7,0,0,0,0,0,0,0,0,0,32,16,2025-12-02 06:09:31
13500,2025,SCO.2,249,128639,6,5,3,4,0,0,0,0,0,0,1,0,0,0,2,2025-12-02 06:09:33
13500,2025,SCO.2,252,128793,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:09:31
13500,2025,SCO.2,252,134842,15,1,21,22,2,0,0,5,0,3,12,1,0,0,18,2025-12-02 06:09:31
